row_index,timestamp,model_type,model_name,original_symptoms,original_diagnosis,original_diagnosis_label,forward_prompt,forward_response,predicted_diagnosis,forward_accuracy,backward_prompt,backward_response,predicted_symptoms,symptom_overlap_count,symptom_overlap_ratio,symptom_precision,symptom_recall,symptom_f1,matched_symptoms,causal_consistency_score,reverse_consistent,consistency_category
84,2025-12-16T16:04:03.806821,gemma,google/gemma-2b-it,"[""signs symptoms lip cancer include:  flat slightly raised whitish discoloration lip sore lip won't heal tingling"", "" pain numbness lips skin mouth ""]",lip cancer,577,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: signs symptoms lip cancer include:  flat slightly raised whitish discoloration lip sore lip won't heal tingling, pain numbness lips skin mouth

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is lip cancer.,most likely medical diagnosis for the patient with these symptoms is lip cancer,1.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is lip cancer?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is lip cancer:

- Redness
- Swelling
- Sores that bleed or crust over
- Thickening of the lips
- Changes in the shape of the lips","[""Redness"", ""Swelling"", ""Sores that bleed or crust over"", ""Thickening of the lips"", ""Changes in the shape of the lips""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Causal failure
88,2025-12-16T16:04:09.095032,gemma,google/gemma-2b-it,"[""fatigue"", ""cough"", ""high fever"", ""breathlessness"", ""mucoid sputum""]",bronchial asthma,149,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: fatigue, cough, high fever, breathlessness, mucoid sputum

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is pneumonia.,most likely medical diagnosis for the patient with these symptoms is pneumonia,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is pneumonia?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is pneumonia:

- Cough
- Chest pain
- Shortness of breath
- Fever
- Chills
- Muscle aches
- Sputum production","[""Cough"", ""Chest pain"", ""Shortness of breath"", ""Fever"", ""Chills"", ""Muscle aches"", ""Sputum production""]",1,0.2,0.14285714285714285,0.2,0.16666666666666666,"[""cough""]",0.16666666666666666,False,Unstable reasoning
89,2025-12-16T16:04:14.415595,gemma,google/gemma-2b-it,"[""itching"", ""skin rash"", ""fatigue"", ""lethargy"", ""headache"", ""loss of appetite"", ""mild fever"", ""swelled lymph nodes"", ""malaise"", ""red spots over body""]",chicken pox,193,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: itching, skin rash, fatigue, lethargy, headache, loss of appetite, mild fever, swelled lymph nodes, malaise, red spots over body

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **Lyme disease**.,Lyme disease,0.0,"What are the common symptoms of Lyme disease?

List the symptoms as a comma-separated list.","Lyme disease is a vector-borne illness caused by the bite of an infected tick. It is prevalent in areas with ticks, such as wooded areas, grassy areas, and forests.

**Common symptoms of Lyme disease include:**

- Fever
- Headache
- Muscle aches
- Fatigue
- Joint pain
- Swollen lymph nodes
- Red or swollen skin rash
- Arthritis
- Neurological symptoms, such as meningitis, encephalitis, and facial palsy

**Disclaimer:** The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Fever"", ""Headache"", ""Muscle aches"", ""Fatigue"", ""Joint pain"", ""Swollen lymph nodes"", ""Red or swollen skin rash"", ""Arthritis"", ""Neurological symptoms""]",3,0.3,0.3333333333333333,0.3,0.3157894736842105,"[""fatigue"", ""headache"", ""swelled lymph nodes""]",0.3157894736842105,True,Still causally consistent
90,2025-12-16T16:04:17.421276,gemma,google/gemma-2b-it,"[""continuous sneezing"", ""shivering"", ""chills"", ""watering from eyes""]",allergy,35,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: continuous sneezing, shivering, chills, watering from eyes

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is influenza.,most likely medical diagnosis for the patient with these symptoms is influenza,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is influenza?

List the symptoms as a comma-separated list.","**Symptoms:**

* Fever
* Sore throat
* Cough
* Headache
* Muscle aches
* Fatigue
* Chills
* Body aches

**Answer:**

The common symptoms of most likely medical diagnosis for the patient with these symptoms is influenza.

The symptoms include fever, sore throat, cough, headache, muscle aches, fatigue, chills, and body aches.","[""Fever"", ""Sore throat"", ""Cough"", ""Headache"", ""Muscle aches"", ""Fatigue"", ""Chills"", ""Body aches""]",1,0.25,0.125,0.25,0.16666666666666666,"[""chills""]",0.16666666666666666,False,Unstable reasoning
92,2025-12-16T16:04:21.645523,gemma,google/gemma-2b-it,"[""symptoms high blood sugar low blood sugar develop diabetic coma"", "" high blood sugar (hyperglycemia) blood sugar level high"", "" may have:  increased thirst frequent urination blurred vision tiredness weakness headache nausea vomiting shortness breath stomach pain fruity breath odor dry mouth  low blood sugar (hypoglycemia) blood sugar low"", "" may have:  shakiness anxiety tiredness drowsiness weakness sweating hunger feeling tingling skin dizziness lightheadedness headache difficulty speaking blurry vision confusion loss consciousness  people"", "" especially who've diabetes long time"", "" develop condition known hypoglycemia unawareness"", "" means don't warning symptoms signal drop blood sugar"", "" symptoms high low blood sugar"", "" test blood sugar right away"", "" based test results"", "" follow diabetes treatment"", "" don't start feel quickly"", "" start feel worse"", "" medical care right away"", """"]",diabetic coma,287,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: symptoms high blood sugar low blood sugar develop diabetic coma, high blood sugar (hyperglycemia) blood sugar level high, may have:  increased thirst frequent urination blurred vision tiredness weakness headache nausea vomiting shortness breath stomach pain fruity breath odor dry mouth  low blood sugar (hypoglycemia) blood sugar low, may have:  shakiness anxiety tiredness drowsiness weakness sweating hunger feeling tingling skin dizziness lightheadedness headache difficulty speaking blurry vision confusion loss consciousness  people, especially who've diabetes long time, develop condition known hypoglycemia unawareness, means don't warning symptoms signal drop blood sugar, symptoms high low blood sugar, test blood sugar right away, based test results, follow diabetes treatment, don't start feel quickly, start feel worse, medical care right away

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is diabetes.,most likely medical diagnosis for this patient is diabetes,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is diabetes?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for this patient is diabetes:

- Increased thirst
- Frequent urination
- Increased hunger
- Weight loss
- Blurred vision
- Frequent infections
- Tingling or numbness in the hands and feet
- Increased blood sugar levels
- Fatigue","[""Increased thirst"", ""Frequent urination"", ""Increased hunger"", ""Weight loss"", ""Blurred vision"", ""Frequent infections"", ""Tingling or numbness in the hands and feet"", ""Increased blood sugar levels"", ""Fatigue""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
93,2025-12-16T16:04:24.139277,gemma,google/gemma-2b-it,"[""skin rash"", ""pus filled pimples"", ""blackheads"", ""scurring""]",acne,7,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: skin rash, pus filled pimples, blackheads, scurring

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is acne vulgaris.,most likely medical diagnosis for the patient with these symptoms is acne vulgaris,1.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is acne vulgaris?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for the patient with these symptoms is acne vulgaris.

Symptoms include:

- Redness
- Swelling
- Blisters
- Pain
- Itching
- Whiteheads
- Blackheads","[""Redness"", ""Swelling"", ""Blisters"", ""Pain"", ""Itching"", ""Whiteheads"", ""Blackheads""]",1,0.25,0.14285714285714285,0.25,0.18181818181818182,"[""blackheads""]",0.18181818181818182,False,Causal failure
94,2025-12-16T16:04:27.583270,gemma,google/gemma-2b-it,"[""fatigue"", ""mood swings"", ""weight loss"", ""restlessness"", ""sweating"", ""diarrhoea"", ""fast heart rate"", ""excessive hunger"", ""muscle weakness"", ""irritability"", ""abnormal menstruation""]",hyperthyroidism,502,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: fatigue, mood swings, weight loss, restlessness, sweating, diarrhoea, fast heart rate, excessive hunger, muscle weakness, irritability, abnormal menstruation

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is **polycystic ovary syndrome (PCOS)**.,polycystic ovary syndrome,0.0,"What are the common symptoms of polycystic ovary syndrome?

List the symptoms as a comma-separated list.","Common symptoms of polycystic ovary syndrome include:

- Irregular menstrual cycles
- Excess facial and body hair
- Acne
- Weight gain
- High blood pressure
- High cholesterol
- Insulin resistance
- Infertility
- Increased risk of certain cancers

Please note that this is not an exhaustive list and other symptoms may also occur.","[""Irregular menstrual cycles"", ""Excess facial and body hair"", ""Acne"", ""Weight gain"", ""High blood pressure"", ""High cholesterol"", ""Insulin resistance"", ""Infertility"", ""Increased risk of certain cancers""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
95,2025-12-16T16:04:30.378840,gemma,google/gemma-2b-it,"[""burning micturition"", ""bladder discomfort"", ""continuous feel of urine""]",urinary tract infection,1035,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: burning micturition, bladder discomfort, continuous feel of urine

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is urinary tract infection.,most likely medical diagnosis for the patient with these symptoms is urinary tract infection,1.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is urinary tract infection?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of a urinary tract infection:

- Frequent urination
- Increased frequency of urination
- Painful or burning urination
- Blood in the urine
- Cloudy or dark urine
- Fever
- Chills
- Abdominal pain
- Nausea and vomiting
- Loss of appetite
- Fatigue","[""Frequent urination"", ""Increased frequency of urination"", ""Painful or burning urination"", ""Blood in the urine"", ""Cloudy or dark urine"", ""Fever"", ""Chills"", ""Abdominal pain"", ""Nausea and vomiting"", ""Loss of appetite"", ""Fatigue""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Causal failure
96,2025-12-16T16:04:32.808339,gemma,google/gemma-2b-it,"[""muscle wasting"", ""patches in throat"", ""high fever"", ""extra marital contacts""]",aids,27,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: muscle wasting, patches in throat, high fever, extra marital contacts

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is COVID-19.,most likely medical diagnosis for this patient is COVID-19,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is COVID-19?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for this patient is:

- Fever
- Cough
- Shortness of breath
- Fatigue
- Muscle aches
- Headache
- Sore throat
- Loss of taste or smell","[""Fever"", ""Cough"", ""Shortness of breath"", ""Fatigue"", ""Muscle aches"", ""Headache"", ""Sore throat"", ""Loss of taste or smell""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
97,2025-12-16T16:04:37.914288,gemma,google/gemma-2b-it,"[""symptoms cyclic vomiting syndrome begin morning"", "" signs symptoms include:  recurrent episodes vomiting start time last similar length time varying intervals generally normal health nausea episodes intense nausea sweating episode starts  signs symptoms vomiting episode may include:  abdominal pain diarrhea dizziness sensitivity light headache retching gagging ""]",cyclic vomiting syndrome,262,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: symptoms cyclic vomiting syndrome begin morning, signs symptoms include:  recurrent episodes vomiting start time last similar length time varying intervals generally normal health nausea episodes intense nausea sweating episode starts  signs symptoms vomiting episode may include:  abdominal pain diarrhea dizziness sensitivity light headache retching gagging

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is cyclic vomiting syndrome.,most likely medical diagnosis for this patient is cyclic vomiting syndrome,1.0,"What are the common symptoms of most likely medical diagnosis for this patient is cyclic vomiting syndrome?

List the symptoms as a comma-separated list.","Cyclic vomiting syndrome is a condition characterized by recurrent episodes of vomiting that occur in cycles lasting from hours to days. The symptoms of this condition can vary depending on the underlying cause, but they typically include:

- Abdominal pain or discomfort
- Nausea
- Vomiting
- Feeling of fullness or pressure in the abdomen
- Irritability
- Difficulty concentrating
- Headache
- Dizziness or fainting
- Weakness
- Pale skin
- Rapid heart rate
- Increased heart rate
- Anxiety
- Depression

Disclaimer: The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Abdominal pain or discomfort"", ""Nausea"", ""Vomiting"", ""Feeling of fullness or pressure in the abdomen"", ""Irritability"", ""Difficulty concentrating"", ""Headache"", ""Dizziness or fainting"", ""Weakness"", ""Pale skin"", ""Rapid heart rate"", ""Increased heart rate"", ""Anxiety"", ""Depression""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Causal failure
98,2025-12-16T16:04:40.578313,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""nausea"", ""spinning movements"", ""unsteadiness""]",(vertigo) paroymsal  positional vertigo,0,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, nausea, spinning movements, unsteadiness

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is a concussion.,most likely medical diagnosis for these symptoms is a concussion,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is a concussion?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of a concussion:

- Headache
- Nausea and vomiting
- Dizziness and balance problems
- Seizures
- Confusion
- Memory problems
- Difficulty concentrating
- Irritability
- Mood changes
- Difficulty sleeping
- Seizures
- Muscle aches and pains
- Seizures","[""Headache"", ""Nausea and vomiting"", ""Dizziness and balance problems"", ""Seizures"", ""Confusion"", ""Memory problems"", ""Difficulty concentrating"", ""Irritability"", ""Mood changes"", ""Difficulty sleeping"", ""Seizures"", ""Muscle aches and pains"", ""Seizures""]",1,0.2,0.07692307692307693,0.2,0.1111111111111111,"[""headache""]",0.1111111111111111,False,Unstable reasoning
99,2025-12-16T16:04:44.514004,gemma,google/gemma-2b-it,"[""           strep throat infection       open pop-up dialog box          close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", ""               strep throat infection       open pop-up dialog box           strep throat infection       open pop-up dialog box  open pop-up dialog box       close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", ""          close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", ""        close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", ""     close    close  close strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", ""  strep throat infection strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", "" strep throat causes throat pain difficulty swallowing"", "" photo strep throat shows inflammation red spots"", "" caused infection"", "" signs symptoms strep throat can include:  throat pain comes quickly painful swallowing red swollen tonsils"", "" white patches streaks pus tiny red spots area back roof mouth (soft hard palate) swollen"", "" tender lymph nodes neck fever headache rash nausea vomiting"", "" especially younger children body aches  it's possible child signs symptoms strep throat"", "" cause signs symptoms viral infection illness"", "" that's doctor generally tests specifically strep throat"", "" it's possible exposed person who carries strep shows symptoms"", """"]",strep throat,944,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: strep throat infection       open pop-up dialog box          close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, strep throat infection       open pop-up dialog box           strep throat infection       open pop-up dialog box  open pop-up dialog box       close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, close    strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, close    close  close strep throat infection   strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, strep throat infection strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, strep throat causes throat pain difficulty swallowing, photo strep throat shows inflammation red spots, caused infection, signs symptoms strep throat can include:  throat pain comes quickly painful swallowing red swollen tonsils, white patches streaks pus tiny red spots area back roof mouth (soft hard palate) swollen, tender lymph nodes neck fever headache rash nausea vomiting, especially younger children body aches  it's possible child signs symptoms strep throat, cause signs symptoms viral infection illness, that's doctor generally tests specifically strep throat, it's possible exposed person who carries strep shows symptoms

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is strep throat infection.,most likely medical diagnosis for the patient with these symptoms is strep throat infection,1.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is strep throat infection?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is strep throat infection:

- Sore throat
- Swollen lymph nodes in the neck
- Red or white patches on the tonsils or back of the throat
- Fever
- Headache
- Muscle aches
- Fatigue","[""Sore throat"", ""Swollen lymph nodes in the neck"", ""Red or white patches on the tonsils or back of the throat"", ""Fever"", ""Headache"", ""Muscle aches"", ""Fatigue""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Causal failure
100,2025-12-16T16:04:47.983132,gemma,google/gemma-2b-it,"[""joint pain"", ""vomiting"", ""fatigue"", ""high fever"", ""yellowish skin"", ""dark urine"", ""nausea"", ""loss of appetite"", ""abdominal pain"", ""yellowing of eyes"", ""acute liver failure"", ""coma"", ""stomach bleeding""]",hepatitis e,468,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: joint pain, vomiting, fatigue, high fever, yellowish skin, dark urine, nausea, loss of appetite, abdominal pain, yellowing of eyes, acute liver failure, coma, stomach bleeding

Provide only the diagnosis name.",The most likely medical diagnosis for this patient is acute liver failure.,most likely medical diagnosis for this patient is acute liver failure,0.0,"What are the common symptoms of most likely medical diagnosis for this patient is acute liver failure?

List the symptoms as a comma-separated list.","**Answer:**

The common symptoms of most likely medical diagnosis for this patient is acute liver failure, including:

- Sudden onset of severe abdominal pain
- Loss of appetite
- Nausea and vomiting
- Fatigue
- Weakness
- Pale skin
- Jaundice
- Dark urine
- Elevated liver enzymes (AST and ALT)
- Elevated bilirubin
- Dark urine","[""Sudden onset of severe abdominal pain"", ""Loss of appetite"", ""Nausea and vomiting"", ""Fatigue"", ""Weakness"", ""Pale skin"", ""Jaundice"", ""Dark urine"", ""Elevated liver enzymes"", ""Elevated bilirubin"", ""Dark urine""]",3,0.23076923076923078,0.2727272727272727,0.23076923076923078,0.24999999999999994,"[""fatigue"", ""dark urine"", ""loss of appetite""]",0.24999999999999994,False,Unstable reasoning
101,2025-12-16T16:04:52.864065,gemma,google/gemma-2b-it,"[""vomiting"", ""breathlessness"", ""chest pain""]",heart attack,447,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, breathlessness, chest pain

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **cardiogenic pulmonary edema**.,cardiogenic pulmonary edema,0.0,"What are the common symptoms of cardiogenic pulmonary edema?

List the symptoms as a comma-separated list.","Cardiogenic pulmonary edema is a condition characterized by the abnormal accumulation of fluid in the lungs, leading to shortness of breath and eventually death if left untreated. The most common symptoms include:

- Sudden onset of shortness of breath
- Rapid breathing
- Fatigue
- Swelling in the face, hands, and feet
- Rapid heart rate
- Chest pain
- Cough
- Wheezing
- Bluish discoloration of the skin and eyes

Disclaimer: The information provided is intended for general knowledge and informational purposes only, and does not constitute medical advice. It is essential to consult with a qualified healthcare professional for any health concerns or before making any decisions related to your health or treatment.","[""Sudden onset of shortness of breath"", ""Rapid breathing"", ""Fatigue"", ""Swelling in the face"", ""Rapid heart rate"", ""Chest pain"", ""Cough"", ""Wheezing"", ""Bluish discoloration of the skin and eyes""]",1,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.16666666666666666,"[""chest pain""]",0.16666666666666666,False,Unstable reasoning
102,2025-12-16T16:04:56.000165,gemma,google/gemma-2b-it,"[""fever rash face"", "" rash red painful"", "" it's oozing yellow fluid"", """"]",impetigo,515,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: fever rash face, rash red painful, it's oozing yellow fluid

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is COVID-19.,most likely medical diagnosis for the patient with these symptoms is COVID-19,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is COVID-19?

List the symptoms as a comma-separated list.","Sure, here's the information you requested:

The common symptoms of most likely medical diagnosis for the patient with these symptoms is COVID-19 include:

- Fever
- Cough
- Shortness of breath
- Fatigue
- Muscle and joint pain
- Chills
- Body aches
- Sore throat
- Nasal congestion
- Diarrhea
- Nausea and vomiting","[""Fever"", ""Cough"", ""Shortness of breath"", ""Fatigue"", ""Muscle and joint pain"", ""Chills"", ""Body aches"", ""Sore throat"", ""Nasal congestion"", ""Diarrhea"", ""Nausea and vomiting""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
103,2025-12-16T16:04:58.902848,gemma,google/gemma-2b-it,"[""rash started small red sores near nose neck"", "" sores painful inflamed recent days"", "" high temperature"", """"]",impetigo,515,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: rash started small red sores near nose neck, sores painful inflamed recent days, high temperature

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is COVID-19.,most likely medical diagnosis for the patient with these symptoms is COVID-19,0.0,"What are the common symptoms of most likely medical diagnosis for the patient with these symptoms is COVID-19?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of most likely medical diagnosis for the patient with these symptoms is COVID-19:

- Fever
- Cough
- Shortness of breath
- Fatigue
- Muscle and joint pain
- Chills
- Body aches
- Sore throat
- Nasal congestion
- Diarrhea
- Nausea and vomiting","[""Fever"", ""Cough"", ""Shortness of breath"", ""Fatigue"", ""Muscle and joint pain"", ""Chills"", ""Body aches"", ""Sore throat"", ""Nasal congestion"", ""Diarrhea"", ""Nausea and vomiting""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
104,2025-12-16T16:05:02.262746,gemma,google/gemma-2b-it,"[""burning micturition"", ""bladder discomfort"", ""foul smell of urine"", ""continuous feel of urine""]",urinary tract infection,1035,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: burning micturition, bladder discomfort, foul smell of urine, continuous feel of urine

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is urinary tract infection.,most likely medical diagnosis for these symptoms is urinary tract infection,1.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is urinary tract infection?

List the symptoms as a comma-separated list.","Sure, here are the common symptoms of a urinary tract infection:

- Frequent urination
- Increased frequency of urination
- Painful or burning urination
- Blood in urine
- Cloudy urine
- Fever
- Chills
- Fatigue
- Nausea
- Vomiting
- Abdominal pain
- Lower abdominal pain
- Lower back pain
- Headache
- Dizziness
- Nausea
- Vomiting","[""Frequent urination"", ""Increased frequency of urination"", ""Painful or burning urination"", ""Blood in urine"", ""Cloudy urine"", ""Fever"", ""Chills"", ""Fatigue"", ""Nausea"", ""Vomiting"", ""Abdominal pain"", ""Lower abdominal pain"", ""Lower back pain"", ""Headache"", ""Dizziness"", ""Nausea"", ""Vomiting""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Causal failure
105,2025-12-16T16:05:05.573370,gemma,google/gemma-2b-it,"[""back pain now"", "" it's worse lately"", "" cough won't away"", "" i've feeling weak arms legs"", "" neck hurts i've feeling dizzy balance"", """"]",cervical spondylosis,186,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: back pain now, it's worse lately, cough won't away, i've feeling weak arms legs, neck hurts i've feeling dizzy balance

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is **Cervical Spine Disease**.,Cervical Spine Disease,0.0,"What are the common symptoms of Cervical Spine Disease?

List the symptoms as a comma-separated list.","**Answer:**

Sure, here are the common symptoms of Cervical Spine Disease:

- Persistent pain in the neck, shoulders, and upper back
- Weakness in the arms and hands
- Difficulty swallowing
- Difficulty breathing
- Numbness or tingling in the face, arms, and legs
- Headaches
- Seizures
- Weakness in the legs
- Difficulty walking
- Difficulty standing up straight","[""Persistent pain in the neck"", ""Weakness in the arms and hands"", ""Difficulty swallowing"", ""Difficulty breathing"", ""Numbness or tingling in the face"", ""Headaches"", ""Seizures"", ""Weakness in the legs"", ""Difficulty walking"", ""Difficulty standing up straight""]",0,0.0,0.0,0.0,0.0,[],0.0,False,Unstable reasoning
106,2025-12-16T16:05:09.524407,gemma,google/gemma-2b-it,"[""vomiting"", ""indigestion"", ""loss of appetite"", ""abdominal pain"", ""passage of gases"", ""internal itching""]",peptic ulcer diseae,735,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, indigestion, loss of appetite, abdominal pain, passage of gases, internal itching

Provide only the diagnosis name.",The most likely medical diagnosis for these symptoms is gastroesophageal reflux disease (GERD).,most likely medical diagnosis for these symptoms is gastroesophageal reflux disease,0.0,"What are the common symptoms of most likely medical diagnosis for these symptoms is gastroesophageal reflux disease?

List the symptoms as a comma-separated list.","Gastroesophageal reflux disease (GERD) is a condition in which stomach acid and digestive juices flow back into the esophagus. Symptoms of GERD include:

- Heartburn
- Acid reflux
- Nausea
- Vomiting
- Abdominal pain
- Difficulty swallowing
- Weight loss

GERD is a common condition, and it can affect people of all ages. It is more common in women than in men, and it is most common in people between the ages of 30 and 50.","[""Heartburn"", ""Acid reflux"", ""Nausea"", ""Vomiting"", ""Abdominal pain"", ""Difficulty swallowing"", ""Weight loss""]",2,0.3333333333333333,0.2857142857142857,0.3333333333333333,0.30769230769230765,"[""vomiting"", ""abdominal pain""]",0.30769230769230765,True,Still causally consistent
107,2025-12-16T16:05:12.094187,gemma,google/gemma-2b-it,"[""vomiting"", ""headache"", ""weakness of one body side"", ""altered sensorium""]",paralysis (brain hemorrhage),718,"What is the most likely medical diagnosis for a patient with these symptoms?

Symptoms: vomiting, headache, weakness of one body side, altered sensorium

Provide only the diagnosis name.",The most likely medical diagnosis for the patient with these symptoms is **meningitis**.,meningitis,0.0,"What are the common symptoms of meningitis?

List the symptoms as a comma-separated list.","Common symptoms of meningitis include:

- Fever
- Headache
- Stiff neck
- Nausea and vomiting
- Seizures
- Confusion
- Irritability
- Muscle aches
- Fatigue
- Loss of consciousness

Please note that this is not an exhaustive list and other symptoms may also occur.","[""Fever"", ""Headache"", ""Stiff neck"", ""Nausea and vomiting"", ""Seizures"", ""Confusion"", ""Irritability"", ""Muscle aches"", ""Fatigue"", ""Loss of consciousness""]",1,0.25,0.1,0.25,0.14285714285714288,"[""headache""]",0.14285714285714288,False,Unstable reasoning
